lat,lon,sst_media,racha_18p0,cumple_18p0,racha_19p0,cumple_19p0,racha_20p0,cumple_20p0,racha_21p0,cumple_21p0,racha_22p0,cumple_22p0,racha_23p0,cumple_23p0,racha_24p0,cumple_24p0
25.05,-112.7,21.267,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.69,21.270599999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.68,21.2756,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.67,21.284,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.66,21.2952,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.65,21.307000000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.64,21.317,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.63,21.326,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.62,21.336000000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.61,21.346600000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.6,21.357599999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.59,21.368199999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.58,21.377199999999995,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.57,21.387800000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.56,21.4042,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.55,21.426000000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.05,-112.54,21.4478,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.53,21.4664,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.52,21.480600000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.51,21.4904,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.5,21.4974,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.49,21.503800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.48,21.5092,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.47,21.513799999999996,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.46,21.515800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.45,21.5138,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.44,21.508000000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.43,21.4996,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.42,21.488400000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.41,21.474600000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.4,21.4566,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.05,-112.39,21.4326,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.05,-112.38,21.4024,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.05,-112.37,21.365,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.05,-112.36,21.3208,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.05,-112.35,21.272,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.05,-112.34,21.220599999999997,0,False,0,False,0,False,2,False,4,False,5,True,5,True
25.05,-112.33,21.169800000000002,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.32,21.120800000000003,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.31,21.074599999999997,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.3,21.0286,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.29,20.9834,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.28,20.9428,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.27,20.9108,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.26,20.8868,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.25,20.8682,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.24,20.8554,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.23,20.848399999999998,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.22,20.8444,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.21,20.839000000000002,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.2,20.8302,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.19,20.819399999999998,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.18,20.808999999999997,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.17,20.799799999999998,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.16,20.793200000000002,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.15,20.788800000000002,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.14,20.7866,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.05,-112.13,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.12,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.11,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.1,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.09,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.08,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.07,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.05,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.04,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.05,-112.03,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-113.75,21.7524,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.74,21.8476,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.73,21.92,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.72,21.968400000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.71,22.001799999999996,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.7,22.028399999999998,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.69,22.0516,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.68,22.069,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.67,22.082600000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.66,22.0952,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.65,22.1066,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.64,22.1156,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.63,22.1198,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.62,22.116000000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.61,22.1028,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.6,22.086000000000002,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.59,22.071199999999997,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.58,22.0592,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.57,22.0494,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.56,22.040599999999994,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.55,22.032599999999995,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.54,22.028,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.53,22.0262,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.52,22.0256,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.51,22.023,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.5,22.018400000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.49,22.012,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.48,22.006,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.47,21.999600000000004,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.46,21.9922,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.45,21.983800000000002,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.44,21.9734,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.06,-113.43,21.964599999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.42,21.9636,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.41,21.973200000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.4,21.987199999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.39,21.996599999999994,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.38,21.999599999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.37,21.9984,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.36,21.996000000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.35,21.998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.34,22.005999999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.33,22.0166,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.32,22.028399999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.31,22.04,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.3,22.049,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.29,22.054,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.28,22.050600000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.27,22.037200000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.26,22.0108,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.25,21.976599999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.24,21.941799999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.23,21.910199999999996,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.22,21.8814,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.21,21.855800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.2,21.835,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.19,21.819200000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.18,21.8072,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.17,21.796799999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.16,21.7856,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.15,21.7728,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.14,21.758000000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.13,21.7422,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.12,21.727800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.11,21.7184,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.1,21.713600000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.09,21.7086,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.08,21.700599999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.07,21.6926,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.06,21.687800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.05,21.683599999999995,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.04,21.678800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.03,21.6714,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.02,21.6614,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.01,21.648999999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-113.0,21.6342,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.99,21.6194,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.98,21.6084,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.97,21.6008,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.96,21.597,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.95,21.5976,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.94,21.6006,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.93,21.6008,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.92,21.5934,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.91,21.576,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.9,21.550800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.89,21.5226,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.88,21.4974,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.87,21.479,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.86,21.4702,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.85,21.465,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.84,21.4592,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.83,21.45,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.82,21.4356,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.81,21.42,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.8,21.4058,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.79,21.3922,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.78,21.375,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.77,21.354,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.76,21.3336,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.75,21.315800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.74,21.2984,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.73,21.280400000000004,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.72,21.2662,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.71,21.2604,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.7,21.261400000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.69,21.265,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.68,21.2714,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.67,21.281999999999996,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.66,21.296,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.65,21.3088,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.64,21.319,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.63,21.328200000000002,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.62,21.337799999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.61,21.349,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.6,21.360599999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.59,21.3718,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.58,21.381999999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.57,21.394,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.56,21.4106,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.55,21.4312,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.06,-112.54,21.452,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.53,21.4698,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.52,21.4822,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.51,21.488799999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.5,21.4914,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.49,21.492,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.48,21.494,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.47,21.4986,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.46,21.504,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.45,21.506000000000004,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.44,21.5036,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.43,21.4974,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.42,21.488,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.41,21.475,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.4,21.4578,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.39,21.434800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.06,-112.38,21.404400000000003,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.06,-112.37,21.3678,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.06,-112.36,21.3266,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.06,-112.35,21.281000000000002,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.06,-112.34,21.2322,0,False,0,False,0,False,1,False,4,False,5,True,5,True
25.06,-112.33,21.1822,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.32,21.1338,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.31,21.0884,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.3,21.043400000000002,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.29,20.999599999999997,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.28,20.9602,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.27,20.9286,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.26,20.9024,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.25,20.8786,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.24,20.8592,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.23,20.8462,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.22,20.8382,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.21,20.8322,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.2,20.825,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.19,20.815600000000003,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.18,20.805,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.17,20.7952,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.16,20.7882,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.15,20.784200000000006,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.14,20.7816,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.13,20.781,0,False,0,False,0,False,4,False,4,False,5,True,5,True
25.06,-112.12,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.11,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.1,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.09,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.08,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.07,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.05,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.04,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.06,-112.03,,0,False,0,False,0,False,0,False,0,False,0,False,0,False
25.07,-113.75,21.772399999999998,0,False,0,False,0,False,0,False,5,True,5,True,5,True
25.07,-113.74,21.8556,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.73,21.916200000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.72,21.958199999999998,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.71,21.990199999999998,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.7,22.018399999999996,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.69,22.043600000000005,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.68,22.063399999999994,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.67,22.0782,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.66,22.0908,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.65,22.102200000000003,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.64,22.1114,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.63,22.1168,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.62,22.1156,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.61,22.1064,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.6,22.093600000000002,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.59,22.0828,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.58,22.074599999999997,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.57,22.066200000000002,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.56,22.0542,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.55,22.0414,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.54,22.032999999999998,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.53,22.031,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.52,22.031200000000002,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.51,22.029,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.5,22.0232,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.49,22.0142,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.48,22.0046,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.47,21.9946,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.46,21.9844,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.45,21.974,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.44,21.9634,0,False,0,False,0,False,0,False,3,False,5,True,5,True
25.07,-113.43,21.9548,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.42,21.9544,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.41,21.964,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.4,21.977400000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.39,21.9862,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.38,21.9876,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.37,21.982,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.36,21.973599999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.35,21.9688,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.34,21.9698,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.33,21.9772,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.32,21.987199999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.31,21.9964,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.3,22.000999999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.29,21.9986,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.28,21.988999999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.27,21.9722,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.26,21.947400000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.25,21.918799999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.24,21.891200000000005,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.23,21.8658,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.22,21.8408,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.21,21.8172,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.2,21.7972,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.19,21.7828,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.18,21.773,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.17,21.766000000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.16,21.7596,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.15,21.750799999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.14,21.738599999999998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.13,21.724600000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.12,21.711,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.11,21.7028,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.1,21.699599999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.09,21.695800000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.08,21.687800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.07,21.680600000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.06,21.6776,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.05,21.6768,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.04,21.6754,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.03,21.671999999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.02,21.665799999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.01,21.655,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-113.0,21.64,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.99,21.624000000000002,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.98,21.6098,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.97,21.5998,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.96,21.5944,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.95,21.594199999999997,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.94,21.5952,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.93,21.5918,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.92,21.5798,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.91,21.5572,0,False,0,False,0,False,0,False,4,False,5,True,5,True
25.07,-112.9,21.527800000000003,0,False,0,False,0,False,0,False,4,False,5,True,5,True
