lat,lon,streak,sst_media
24.84,-113.49,5,23.2238
24.84,-113.48,5,23.2344
24.84,-113.47,5,23.2438
24.84,-113.46,5,23.252
24.84,-113.45,5,23.2594
24.84,-113.44,5,23.266199999999998
24.84,-113.43,5,23.2718
24.84,-113.42,5,23.279400000000003
24.84,-113.41,5,23.2918
24.84,-113.4,5,23.311200000000003
24.84,-113.39,5,23.338600000000003
24.84,-113.38,5,23.3724
24.84,-113.37,5,23.4096
24.84,-113.36,5,23.448200000000003
24.84,-113.35,5,23.486
24.84,-113.34,5,23.523000000000003
24.84,-113.33,5,23.5584
24.84,-113.32,5,23.5934
24.84,-113.31,5,23.6276
24.84,-113.3,5,23.6612
24.84,-113.29,5,23.6946
24.84,-113.28,5,23.7274
24.84,-113.27,5,23.7596
24.84,-113.26,5,23.791599999999995
24.84,-113.25,5,23.8234
24.84,-113.24,5,23.854799999999997
24.84,-113.23,5,23.8866
24.84,-113.22,5,23.9186
24.84,-113.21,5,23.9512
24.84,-113.2,5,23.9846
24.84,-113.19,5,24.0192
24.84,-113.18,5,24.055200000000003
24.84,-113.17,5,24.092600000000004
24.84,-113.16,5,24.130199999999995
24.84,-113.15,5,24.1676
24.85,-113.75,5,23.1812
24.85,-113.74,5,23.175599999999996
24.85,-113.73,5,23.1718
24.85,-113.72,5,23.169199999999996
24.85,-113.71,5,23.1666
24.85,-113.7,5,23.164
24.85,-113.69,5,23.158800000000003
24.85,-113.68,5,23.1518
24.85,-113.67,5,23.142999999999997
24.85,-113.66,5,23.1332
24.85,-113.65,5,23.1246
24.85,-113.64,5,23.1176
24.85,-113.63,5,23.1132
24.85,-113.62,5,23.1118
24.85,-113.61,5,23.1128
24.85,-113.6,5,23.1166
24.85,-113.59,5,23.123199999999997
24.85,-113.58,5,23.13
24.85,-113.57,5,23.1374
24.85,-113.56,5,23.1454
24.85,-113.55,5,23.1532
24.85,-113.54,5,23.161800000000003
24.85,-113.53,5,23.1706
24.85,-113.52,5,23.18
24.85,-113.51,5,23.190199999999997
24.85,-113.5,5,23.200799999999997
24.85,-113.49,5,23.212399999999995
24.85,-113.48,5,23.224200000000003
24.85,-113.47,5,23.236800000000002
24.85,-113.46,5,23.2486
24.85,-113.45,5,23.259800000000002
24.85,-113.44,5,23.2702
24.85,-113.43,5,23.2816
24.85,-113.42,5,23.2956
24.85,-113.41,5,23.3136
24.85,-113.4,5,23.337
24.85,-113.39,5,23.366000000000003
24.85,-113.38,5,23.4004
24.85,-113.37,5,23.437400000000004
24.85,-113.36,5,23.4762
24.85,-113.35,5,23.514400000000002
24.85,-113.34,5,23.5514
24.85,-113.33,5,23.587
24.85,-113.32,5,23.6216
24.85,-113.31,5,23.6554
24.85,-113.3,5,23.6884
24.85,-113.29,5,23.720599999999997
24.85,-113.28,5,23.752399999999998
24.85,-113.27,5,23.784
24.85,-113.26,5,23.8146
24.85,-113.25,5,23.844600000000003
24.85,-113.24,5,23.875
24.85,-113.23,5,23.9054
24.85,-113.22,5,23.9358
24.85,-113.21,5,23.967200000000002
24.85,-113.2,5,23.9994
24.85,-113.19,5,24.0322
24.85,-113.18,5,24.067
24.85,-113.17,5,24.103199999999998
24.85,-113.16,5,24.1398
24.85,-113.15,5,24.1762
24.86,-113.75,5,23.190800000000003
24.86,-113.74,5,23.185399999999998
24.86,-113.73,5,23.1832
24.86,-113.72,5,23.1826
24.86,-113.71,5,23.182
24.86,-113.7,5,23.178800000000003
24.86,-113.69,5,23.1732
24.86,-113.68,5,23.1642
24.86,-113.67,5,23.154000000000003
24.86,-113.66,5,23.1436
24.86,-113.65,5,23.1342
24.86,-113.64,5,23.1268
24.86,-113.63,5,23.121599999999997
24.86,-113.62,5,23.1186
24.86,-113.61,5,23.118000000000002
24.86,-113.6,5,23.1194
24.86,-113.59,5,23.1224
24.86,-113.58,5,23.126800000000003
24.86,-113.57,5,23.132199999999997
24.86,-113.56,5,23.138199999999998
24.86,-113.55,5,23.144799999999996
24.86,-113.54,5,23.153
24.86,-113.53,5,23.1616
24.86,-113.52,5,23.1708
24.86,-113.51,5,23.180600000000002
24.86,-113.5,5,23.1912
24.86,-113.49,5,23.2026
24.86,-113.48,5,23.214999999999996
24.86,-113.47,5,23.2288
24.86,-113.46,5,23.244
24.86,-113.45,5,23.2596
24.86,-113.44,5,23.2756
24.86,-113.43,5,23.2924
24.86,-113.42,5,23.3116
24.86,-113.41,5,23.334200000000003
24.86,-113.4,5,23.361800000000002
24.86,-113.39,5,23.3934
24.86,-113.38,5,23.4292
24.86,-113.37,5,23.4668
24.86,-113.36,5,23.5054
24.86,-113.35,5,23.543200000000006
24.86,-113.34,5,23.580000000000002
24.86,-113.33,5,23.6156
24.86,-113.32,5,23.65
24.86,-113.31,5,23.6832
24.86,-113.3,5,23.7152
24.86,-113.29,5,23.7466
24.86,-113.28,5,23.7774
24.86,-113.27,5,23.8074
24.86,-113.26,5,23.836199999999998
24.86,-113.25,5,23.864799999999995
